"TIME","GEO","AIRPOL","NACE_R2","UNIT","Value","Flag and Footnotes"
"2007","Latvia","Methane","Transportation and storage","Tonne","415.76",""
"2007","Latvia","Methane","Accommodation and food service activities","Tonne","114.46",""
"2007","Latvia","Methane","Information and communication","Tonne","9.4",""
"2007","Latvia","Methane","Financial and insurance activities","Tonne","10.61",""
"2007","Latvia","Methane","Real estate activities","Tonne","120.72",""
"2007","Latvia","Methane","Professional, scientific and technical activities","Tonne","32.88",""
"2007","Latvia","Methane","Administrative and support service activities","Tonne","48.46",""
"2007","Latvia","Methane","Public administration and defence; compulsory social security","Tonne","992.46",""
"2007","Latvia","Methane","Education","Tonne","214.26",""
"2007","Latvia","Methane","Human health and social work activities","Tonne","323.68",""
"2007","Latvia","Methane","Arts, entertainment and recreation","Tonne","73.14",""
"2007","Latvia","Methane","Other service activities","Tonne","56.91",""
"2007","Latvia","Methane","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2007","Latvia","Methane","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2007","Latvia","Nitrous oxide","Total - all NACE activities","Tonne","5,501.29",""
"2007","Latvia","Nitrous oxide","Agriculture, forestry and fishing","Tonne","5,066.58",""
"2007","Latvia","Nitrous oxide","Mining and quarrying","Tonne","0.79",""
"2007","Latvia","Nitrous oxide","Manufacturing","Tonne","35.88",""
"2007","Latvia","Nitrous oxide","Electricity, gas, steam and air conditioning supply","Tonne","32.88",""
"2007","Latvia","Nitrous oxide","Water supply; sewerage, waste management and remediation activities","Tonne","139.32",""
"2007","Latvia","Nitrous oxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","23.76",""
"2007","Latvia","Nitrous oxide","Transportation and storage","Tonne","164.11",""
"2007","Latvia","Nitrous oxide","Accommodation and food service activities","Tonne","0.88",""
"2007","Latvia","Nitrous oxide","Information and communication","Tonne","0.64",""
"2007","Latvia","Nitrous oxide","Financial and insurance activities","Tonne","0.72",""
"2007","Latvia","Nitrous oxide","Real estate activities","Tonne","1.3",""
"2007","Latvia","Nitrous oxide","Professional, scientific and technical activities","Tonne","1.76",""
"2007","Latvia","Nitrous oxide","Administrative and support service activities","Tonne","2.47",""
"2007","Latvia","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","9.24",""
"2007","Latvia","Nitrous oxide","Education","Tonne","2.58",""
"2007","Latvia","Nitrous oxide","Human health and social work activities","Tonne","6.48",""
"2007","Latvia","Nitrous oxide","Arts, entertainment and recreation","Tonne","0.46",""
"2007","Latvia","Nitrous oxide","Other service activities","Tonne","0.44",""
"2007","Latvia","Nitrous oxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2007","Latvia","Nitrous oxide","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2007","Latvia","Carbon dioxide","Total - all NACE activities","Tonne","8,732,114",""
"2007","Latvia","Carbon dioxide","Agriculture, forestry and fishing","Tonne","507,405",""
"2007","Latvia","Carbon dioxide","Mining and quarrying","Tonne","44,130",""
"2007","Latvia","Carbon dioxide","Manufacturing","Tonne","1,550,643",""
"2007","Latvia","Carbon dioxide","Electricity, gas, steam and air conditioning supply","Tonne","2,096,689",""
"2007","Latvia","Carbon dioxide","Water supply; sewerage, waste management and remediation activities","Tonne","58,272",""
"2007","Latvia","Carbon dioxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","552,757",""
"2007","Latvia","Carbon dioxide","Transportation and storage","Tonne","2,895,792",""
"2007","Latvia","Carbon dioxide","Accommodation and food service activities","Tonne","45,325",""
"2007","Latvia","Carbon dioxide","Information and communication","Tonne","21,083",""
"2007","Latvia","Carbon dioxide","Financial and insurance activities","Tonne","24,718",""
"2007","Latvia","Carbon dioxide","Real estate activities","Tonne","60,592",""
"2007","Latvia","Carbon dioxide","Professional, scientific and technical activities","Tonne","52,606",""
"2007","Latvia","Carbon dioxide","Administrative and support service activities","Tonne","89,263",""
"2007","Latvia","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","141,163",""
"2007","Latvia","Carbon dioxide","Education","Tonne","40,319",""
"2007","Latvia","Carbon dioxide","Human health and social work activities","Tonne","70,085",""
"2007","Latvia","Carbon dioxide","Arts, entertainment and recreation","Tonne","25,886",""
"2007","Latvia","Carbon dioxide","Other service activities","Tonne","28,076",""
"2007","Latvia","Carbon dioxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2007","Latvia","Carbon dioxide","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2007","Lithuania","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2007","Lithuania","Nitrogen oxides","Agriculture, forestry and fishing","Tonne",":",""
"2007","Lithuania","Nitrogen oxides","Mining and quarrying","Tonne",":",""
"2007","Lithuania","Nitrogen oxides","Manufacturing","Tonne",":",""
"2007","Lithuania","Nitrogen oxides","Electricity, gas, steam and air conditioning supply","Tonne",":",""
"2007","Lithuania","Nitrogen oxides","Water supply; sewerage, waste management and remediation activities","Tonne",":",""
"2007","Lithuania","Nitrogen oxides","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne",":",""
"2007","Lithuania","Nitrogen oxides","Transportation and storage","Tonne",":",""
"2007","Lithuania","Nitrogen oxides","Accommodation and food service activities","Tonne",":",""
"2007","Lithuania","Nitrogen oxides","Information and communication","Tonne",":",""
"2007","Lithuania","Nitrogen oxides","Financial and insurance activities","Tonne",":",""
"2007","Lithuania","Nitrogen oxides","Real estate activities","Tonne",":",""
"2007","Lithuania","Nitrogen oxides","Professional, scientific and technical activities","Tonne",":",""
"2007","Lithuania","Nitrogen oxides","Administrative and support service activities","Tonne",":",""
"2007","Lithuania","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2007","Lithuania","Nitrogen oxides","Education","Tonne",":",""
"2007","Lithuania","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2007","Lithuania","Nitrogen oxides","Arts, entertainment and recreation","Tonne",":",""
"2007","Lithuania","Nitrogen oxides","Other service activities","Tonne",":",""
"2007","Lithuania","Nitrogen oxides","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne",":",""
"2007","Lithuania","Nitrogen oxides","Activities of extraterritorial organisations and bodies","Tonne",":",""
"2007","Lithuania","Methane","Total - all NACE activities","Tonne",":",""
"2007","Lithuania","Methane","Agriculture, forestry and fishing","Tonne",":",""
"2007","Lithuania","Methane","Mining and quarrying","Tonne",":",""
"2007","Lithuania","Methane","Manufacturing","Tonne",":",""
"2007","Lithuania","Methane","Electricity, gas, steam and air conditioning supply","Tonne",":",""
"2007","Lithuania","Methane","Water supply; sewerage, waste management and remediation activities","Tonne",":",""
"2007","Lithuania","Methane","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne",":",""
"2007","Lithuania","Methane","Transportation and storage","Tonne",":",""
"2007","Lithuania","Methane","Accommodation and food service activities","Tonne",":",""
"2007","Lithuania","Methane","Information and communication","Tonne",":",""
"2007","Lithuania","Methane","Financial and insurance activities","Tonne",":",""
"2007","Lithuania","Methane","Real estate activities","Tonne",":",""
"2007","Lithuania","Methane","Professional, scientific and technical activities","Tonne",":",""
"2007","Lithuania","Methane","Administrative and support service activities","Tonne",":",""
"2007","Lithuania","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2007","Lithuania","Methane","Education","Tonne",":",""
"2007","Lithuania","Methane","Human health and social work activities","Tonne",":",""
"2007","Lithuania","Methane","Arts, entertainment and recreation","Tonne",":",""
"2007","Lithuania","Methane","Other service activities","Tonne",":",""
"2007","Lithuania","Methane","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne",":",""
"2007","Lithuania","Methane","Activities of extraterritorial organisations and bodies","Tonne",":",""
"2007","Lithuania","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2007","Lithuania","Nitrous oxide","Agriculture, forestry and fishing","Tonne",":",""
"2007","Lithuania","Nitrous oxide","Mining and quarrying","Tonne",":",""
"2007","Lithuania","Nitrous oxide","Manufacturing","Tonne",":",""
"2007","Lithuania","Nitrous oxide","Electricity, gas, steam and air conditioning supply","Tonne",":",""
"2007","Lithuania","Nitrous oxide","Water supply; sewerage, waste management and remediation activities","Tonne",":",""
"2007","Lithuania","Nitrous oxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne",":",""
"2007","Lithuania","Nitrous oxide","Transportation and storage","Tonne",":",""
"2007","Lithuania","Nitrous oxide","Accommodation and food service activities","Tonne",":",""
"2007","Lithuania","Nitrous oxide","Information and communication","Tonne",":",""
"2007","Lithuania","Nitrous oxide","Financial and insurance activities","Tonne",":",""
"2007","Lithuania","Nitrous oxide","Real estate activities","Tonne",":",""
"2007","Lithuania","Nitrous oxide","Professional, scientific and technical activities","Tonne",":",""
"2007","Lithuania","Nitrous oxide","Administrative and support service activities","Tonne",":",""
"2007","Lithuania","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2007","Lithuania","Nitrous oxide","Education","Tonne",":",""
"2007","Lithuania","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2007","Lithuania","Nitrous oxide","Arts, entertainment and recreation","Tonne",":",""
"2007","Lithuania","Nitrous oxide","Other service activities","Tonne",":",""
"2007","Lithuania","Nitrous oxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne",":",""
"2007","Lithuania","Nitrous oxide","Activities of extraterritorial organisations and bodies","Tonne",":",""
"2007","Lithuania","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2007","Lithuania","Carbon dioxide","Agriculture, forestry and fishing","Tonne",":",""
"2007","Lithuania","Carbon dioxide","Mining and quarrying","Tonne",":",""
"2007","Lithuania","Carbon dioxide","Manufacturing","Tonne",":",""
"2007","Lithuania","Carbon dioxide","Electricity, gas, steam and air conditioning supply","Tonne",":",""
"2007","Lithuania","Carbon dioxide","Water supply; sewerage, waste management and remediation activities","Tonne",":",""
"2007","Lithuania","Carbon dioxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne",":",""
"2007","Lithuania","Carbon dioxide","Transportation and storage","Tonne",":",""
"2007","Lithuania","Carbon dioxide","Accommodation and food service activities","Tonne",":",""
"2007","Lithuania","Carbon dioxide","Information and communication","Tonne",":",""
"2007","Lithuania","Carbon dioxide","Financial and insurance activities","Tonne",":",""
"2007","Lithuania","Carbon dioxide","Real estate activities","Tonne",":",""
"2007","Lithuania","Carbon dioxide","Professional, scientific and technical activities","Tonne",":",""
"2007","Lithuania","Carbon dioxide","Administrative and support service activities","Tonne",":",""
"2007","Lithuania","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2007","Lithuania","Carbon dioxide","Education","Tonne",":",""
"2007","Lithuania","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2007","Lithuania","Carbon dioxide","Arts, entertainment and recreation","Tonne",":",""
"2007","Lithuania","Carbon dioxide","Other service activities","Tonne",":",""
"2007","Lithuania","Carbon dioxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne",":",""
"2007","Lithuania","Carbon dioxide","Activities of extraterritorial organisations and bodies","Tonne",":",""
"2007","Luxembourg","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2007","Luxembourg","Nitrogen oxides","Agriculture, forestry and fishing","Tonne",":",""
"2007","Luxembourg","Nitrogen oxides","Mining and quarrying","Tonne",":",""
"2007","Luxembourg","Nitrogen oxides","Manufacturing","Tonne",":",""
"2007","Luxembourg","Nitrogen oxides","Electricity, gas, steam and air conditioning supply","Tonne",":",""
"2007","Luxembourg","Nitrogen oxides","Water supply; sewerage, waste management and remediation activities","Tonne",":",""
"2007","Luxembourg","Nitrogen oxides","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne",":",""
"2007","Luxembourg","Nitrogen oxides","Transportation and storage","Tonne",":",""
"2007","Luxembourg","Nitrogen oxides","Accommodation and food service activities","Tonne",":",""
"2007","Luxembourg","Nitrogen oxides","Information and communication","Tonne",":",""
"2007","Luxembourg","Nitrogen oxides","Financial and insurance activities","Tonne",":",""
"2007","Luxembourg","Nitrogen oxides","Real estate activities","Tonne",":",""
"2007","Luxembourg","Nitrogen oxides","Professional, scientific and technical activities","Tonne",":",""
"2007","Luxembourg","Nitrogen oxides","Administrative and support service activities","Tonne",":",""
"2007","Luxembourg","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2007","Luxembourg","Nitrogen oxides","Education","Tonne",":",""
"2007","Luxembourg","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2007","Luxembourg","Nitrogen oxides","Arts, entertainment and recreation","Tonne",":",""
"2007","Luxembourg","Nitrogen oxides","Other service activities","Tonne",":",""
"2007","Luxembourg","Nitrogen oxides","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne",":",""
"2007","Luxembourg","Nitrogen oxides","Activities of extraterritorial organisations and bodies","Tonne",":",""
"2007","Luxembourg","Methane","Total - all NACE activities","Tonne",":",""
"2007","Luxembourg","Methane","Agriculture, forestry and fishing","Tonne",":",""
"2007","Luxembourg","Methane","Mining and quarrying","Tonne",":",""
"2007","Luxembourg","Methane","Manufacturing","Tonne",":",""
"2007","Luxembourg","Methane","Electricity, gas, steam and air conditioning supply","Tonne",":",""
"2007","Luxembourg","Methane","Water supply; sewerage, waste management and remediation activities","Tonne",":",""
"2007","Luxembourg","Methane","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne",":",""
"2007","Luxembourg","Methane","Transportation and storage","Tonne",":",""
"2007","Luxembourg","Methane","Accommodation and food service activities","Tonne",":",""
"2007","Luxembourg","Methane","Information and communication","Tonne",":",""
"2007","Luxembourg","Methane","Financial and insurance activities","Tonne",":",""
"2007","Luxembourg","Methane","Real estate activities","Tonne",":",""
"2007","Luxembourg","Methane","Professional, scientific and technical activities","Tonne",":",""
"2007","Luxembourg","Methane","Administrative and support service activities","Tonne",":",""
"2007","Luxembourg","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2007","Luxembourg","Methane","Education","Tonne",":",""
"2007","Luxembourg","Methane","Human health and social work activities","Tonne",":",""
"2007","Luxembourg","Methane","Arts, entertainment and recreation","Tonne",":",""
"2007","Luxembourg","Methane","Other service activities","Tonne",":",""
"2007","Luxembourg","Methane","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne",":",""
"2007","Luxembourg","Methane","Activities of extraterritorial organisations and bodies","Tonne",":",""
"2007","Luxembourg","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2007","Luxembourg","Nitrous oxide","Agriculture, forestry and fishing","Tonne",":",""
"2007","Luxembourg","Nitrous oxide","Mining and quarrying","Tonne",":",""
"2007","Luxembourg","Nitrous oxide","Manufacturing","Tonne",":",""
"2007","Luxembourg","Nitrous oxide","Electricity, gas, steam and air conditioning supply","Tonne",":",""
"2007","Luxembourg","Nitrous oxide","Water supply; sewerage, waste management and remediation activities","Tonne",":",""
"2007","Luxembourg","Nitrous oxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne",":",""
"2007","Luxembourg","Nitrous oxide","Transportation and storage","Tonne",":",""
"2007","Luxembourg","Nitrous oxide","Accommodation and food service activities","Tonne",":",""
"2007","Luxembourg","Nitrous oxide","Information and communication","Tonne",":",""
"2007","Luxembourg","Nitrous oxide","Financial and insurance activities","Tonne",":",""
"2007","Luxembourg","Nitrous oxide","Real estate activities","Tonne",":",""
"2007","Luxembourg","Nitrous oxide","Professional, scientific and technical activities","Tonne",":",""
"2007","Luxembourg","Nitrous oxide","Administrative and support service activities","Tonne",":",""
"2007","Luxembourg","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2007","Luxembourg","Nitrous oxide","Education","Tonne",":",""
"2007","Luxembourg","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2007","Luxembourg","Nitrous oxide","Arts, entertainment and recreation","Tonne",":",""
"2007","Luxembourg","Nitrous oxide","Other service activities","Tonne",":",""
"2007","Luxembourg","Nitrous oxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne",":",""
"2007","Luxembourg","Nitrous oxide","Activities of extraterritorial organisations and bodies","Tonne",":",""
"2007","Luxembourg","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2007","Luxembourg","Carbon dioxide","Agriculture, forestry and fishing","Tonne",":",""
"2007","Luxembourg","Carbon dioxide","Mining and quarrying","Tonne",":",""
"2007","Luxembourg","Carbon dioxide","Manufacturing","Tonne",":",""
"2007","Luxembourg","Carbon dioxide","Electricity, gas, steam and air conditioning supply","Tonne",":",""
"2007","Luxembourg","Carbon dioxide","Water supply; sewerage, waste management and remediation activities","Tonne",":",""
"2007","Luxembourg","Carbon dioxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne",":",""
"2007","Luxembourg","Carbon dioxide","Transportation and storage","Tonne",":",""
"2007","Luxembourg","Carbon dioxide","Accommodation and food service activities","Tonne",":",""
"2007","Luxembourg","Carbon dioxide","Information and communication","Tonne",":",""
"2007","Luxembourg","Carbon dioxide","Financial and insurance activities","Tonne",":",""
"2007","Luxembourg","Carbon dioxide","Real estate activities","Tonne",":",""
"2007","Luxembourg","Carbon dioxide","Professional, scientific and technical activities","Tonne",":",""
"2007","Luxembourg","Carbon dioxide","Administrative and support service activities","Tonne",":",""
"2007","Luxembourg","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2007","Luxembourg","Carbon dioxide","Education","Tonne",":",""
"2007","Luxembourg","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2007","Luxembourg","Carbon dioxide","Arts, entertainment and recreation","Tonne",":",""
"2007","Luxembourg","Carbon dioxide","Other service activities","Tonne",":",""
"2007","Luxembourg","Carbon dioxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne",":",""
"2007","Luxembourg","Carbon dioxide","Activities of extraterritorial organisations and bodies","Tonne",":",""
"2007","Hungary","Nitrogen oxides","Total - all NACE activities","Tonne","140,394.25",""
"2007","Hungary","Nitrogen oxides","Agriculture, forestry and fishing","Tonne","25,682.32",""
"2007","Hungary","Nitrogen oxides","Mining and quarrying","Tonne","458.36",""
"2007","Hungary","Nitrogen oxides","Manufacturing","Tonne","23,705.55",""
"2007","Hungary","Nitrogen oxides","Electricity, gas, steam and air conditioning supply","Tonne","24,486.3",""
"2007","Hungary","Nitrogen oxides","Water supply; sewerage, waste management and remediation activities","Tonne","1,014.72",""
"2007","Hungary","Nitrogen oxides","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","7,793.43",""
"2007","Hungary","Nitrogen oxides","Transportation and storage","Tonne","39,613.1",""
"2007","Hungary","Nitrogen oxides","Accommodation and food service activities","Tonne","399.26",""
"2007","Hungary","Nitrogen oxides","Information and communication","Tonne","1,736.81",""
"2007","Hungary","Nitrogen oxides","Financial and insurance activities","Tonne","671.82",""
"2007","Hungary","Nitrogen oxides","Real estate activities","Tonne","832.62",""
"2007","Hungary","Nitrogen oxides","Professional, scientific and technical activities","Tonne","947.83",""
"2007","Hungary","Nitrogen oxides","Administrative and support service activities","Tonne","2,481.37",""
"2007","Hungary","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","2,593.8",""
"2007","Hungary","Nitrogen oxides","Education","Tonne","806.65",""
"2007","Hungary","Nitrogen oxides","Human health and social work activities","Tonne","581.28",""
"2007","Hungary","Nitrogen oxides","Arts, entertainment and recreation","Tonne","119.46",""
"2007","Hungary","Nitrogen oxides","Other service activities","Tonne","312.83",""
"2007","Hungary","Nitrogen oxides","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","1.26",""
"2007","Hungary","Nitrogen oxides","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2007","Hungary","Methane","Total - all NACE activities","Tonne","323,049.85",""
"2007","Hungary","Methane","Agriculture, forestry and fishing","Tonne","103,254.04",""
"2007","Hungary","Methane","Mining and quarrying","Tonne","16,742.45",""
"2007","Hungary","Methane","Manufacturing","Tonne","2,949.98",""
"2007","Hungary","Methane","Electricity, gas, steam and air conditioning supply","Tonne","22,218.16",""
"2007","Hungary","Methane","Water supply; sewerage, waste management and remediation activities","Tonne","175,272.01",""
"2007","Hungary","Methane","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","406.32",""
"2007","Hungary","Methane","Transportation and storage","Tonne","933.94",""
"2007","Hungary","Methane","Accommodation and food service activities","Tonne","47.94",""
"2007","Hungary","Methane","Information and communication","Tonne","145.53",""
"2007","Hungary","Methane","Financial and insurance activities","Tonne","97.13",""
"2007","Hungary","Methane","Real estate activities","Tonne","164.01",""
"2007","Hungary","Methane","Professional, scientific and technical activities","Tonne","116.89",""
"2007","Hungary","Methane","Administrative and support service activities","Tonne","124.2",""
"2007","Hungary","Methane","Public administration and defence; compulsory social security","Tonne","225.33",""
"2007","Hungary","Methane","Education","Tonne","110.51",""
"2007","Hungary","Methane","Human health and social work activities","Tonne","91.11",""
"2007","Hungary","Methane","Arts, entertainment and recreation","Tonne","24.52",""
"2007","Hungary","Methane","Other service activities","Tonne","39.83",""
"2007","Hungary","Methane","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0.33",""
"2007","Hungary","Methane","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2007","Hungary","Nitrous oxide","Total - all NACE activities","Tonne","16,342.72",""
"2007","Hungary","Nitrous oxide","Agriculture, forestry and fishing","Tonne","11,655.77",""
"2007","Hungary","Nitrous oxide","Mining and quarrying","Tonne","12.55",""
"2007","Hungary","Nitrous oxide","Manufacturing","Tonne","2,992.56",""
"2007","Hungary","Nitrous oxide","Electricity, gas, steam and air conditioning supply","Tonne","239.49",""
"2007","Hungary","Nitrous oxide","Water supply; sewerage, waste management and remediation activities","Tonne","881.78",""
"2007","Hungary","Nitrous oxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","43.73",""
"2007","Hungary","Nitrous oxide","Transportation and storage","Tonne","282.62",""
"2007","Hungary","Nitrous oxide","Accommodation and food service activities","Tonne","2.02",""
"2007","Hungary","Nitrous oxide","Information and communication","Tonne","9.31",""
"2007","Hungary","Nitrous oxide","Financial and insurance activities","Tonne","3.27",""
"2007","Hungary","Nitrous oxide","Real estate activities","Tonne","3.71",""
"2007","Hungary","Nitrous oxide","Professional, scientific and technical activities","Tonne","4.78",""
"2007","Hungary","Nitrous oxide","Administrative and support service activities","Tonne","13.96",""
"2007","Hungary","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","13.84",""
"2007","Hungary","Nitrous oxide","Education","Tonne","3.98",""
"2007","Hungary","Nitrous oxide","Human health and social work activities","Tonne","27.7",""
"2007","Hungary","Nitrous oxide","Arts, entertainment and recreation","Tonne","0.52",""
"2007","Hungary","Nitrous oxide","Other service activities","Tonne","1.57",""
"2007","Hungary","Nitrous oxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2007","Hungary","Nitrous oxide","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2007","Hungary","Carbon dioxide","Total - all NACE activities","Tonne","44,926,449",""
"2007","Hungary","Carbon dioxide","Agriculture, forestry and fishing","Tonne","1,731,980",""
"2007","Hungary","Carbon dioxide","Mining and quarrying","Tonne","627,333",""
"2007","Hungary","Carbon dioxide","Manufacturing","Tonne","11,680,856",""
"2007","Hungary","Carbon dioxide","Electricity, gas, steam and air conditioning supply","Tonne","20,051,394",""
"2007","Hungary","Carbon dioxide","Water supply; sewerage, waste management and remediation activities","Tonne","296,186",""
"2007","Hungary","Carbon dioxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","1,433,145",""
"2007","Hungary","Carbon dioxide","Transportation and storage","Tonne","4,744,376",""
"2007","Hungary","Carbon dioxide","Accommodation and food service activities","Tonne","141,914",""
"2007","Hungary","Carbon dioxide","Information and communication","Tonne","458,186",""
"2007","Hungary","Carbon dioxide","Financial and insurance activities","Tonne","280,332",""
"2007","Hungary","Carbon dioxide","Real estate activities","Tonne","457,613",""
"2007","Hungary","Carbon dioxide","Professional, scientific and technical activities","Tonne","344,667",""
"2007","Hungary","Carbon dioxide","Administrative and support service activities","Tonne","443,259",""
"2007","Hungary","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","704,468",""
"2007","Hungary","Carbon dioxide","Education","Tonne","321,166",""
"2007","Hungary","Carbon dioxide","Human health and social work activities","Tonne","260,400",""
"2007","Hungary","Carbon dioxide","Arts, entertainment and recreation","Tonne","68,149",""
"2007","Hungary","Carbon dioxide","Other service activities","Tonne","116,913",""
"2007","Hungary","Carbon dioxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","896",""
"2007","Hungary","Carbon dioxide","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2007","Malta","Nitrogen oxides","Total - all NACE activities","Tonne","8,689.89","s"
"2007","Malta","Nitrogen oxides","Agriculture, forestry and fishing","Tonne","565.95","s"
"2007","Malta","Nitrogen oxides","Mining and quarrying","Tonne","4.29","s"
"2007","Malta","Nitrogen oxides","Manufacturing","Tonne","308.23","s"
"2007","Malta","Nitrogen oxides","Electricity, gas, steam and air conditioning supply","Tonne","5,305.12","s"
"2007","Malta","Nitrogen oxides","Water supply; sewerage, waste management and remediation activities","Tonne","3.46","s"
"2007","Malta","Nitrogen oxides","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","190.63","s"
"2007","Malta","Nitrogen oxides","Transportation and storage","Tonne","1,870.25","s"
"2007","Malta","Nitrogen oxides","Accommodation and food service activities","Tonne","8.93","s"
"2007","Malta","Nitrogen oxides","Information and communication","Tonne","18.14","s"
"2007","Malta","Nitrogen oxides","Financial and insurance activities","Tonne","7.1","s"
"2007","Malta","Nitrogen oxides","Real estate activities","Tonne","11.1","s"
"2007","Malta","Nitrogen oxides","Professional, scientific and technical activities","Tonne","28.86","s"
"2007","Malta","Nitrogen oxides","Administrative and support service activities","Tonne","42.67","s"
"2007","Malta","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","35.69","s"
"2007","Malta","Nitrogen oxides","Education","Tonne","23.07","s"
"2007","Malta","Nitrogen oxides","Human health and social work activities","Tonne","21.27","s"
"2007","Malta","Nitrogen oxides","Arts, entertainment and recreation","Tonne","11.29","s"
"2007","Malta","Nitrogen oxides","Other service activities","Tonne","22.16","s"
"2007","Malta","Nitrogen oxides","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0.13","s"
"2007","Malta","Nitrogen oxides","Activities of extraterritorial organisations and bodies","Tonne","0.02","s"
"2007","Malta","Methane","Total - all NACE activities","Tonne","7,137.02","s"
"2007","Malta","Methane","Agriculture, forestry and fishing","Tonne","2,427.88","s"
"2007","Malta","Methane","Mining and quarrying","Tonne","0.69","s"
"2007","Malta","Methane","Manufacturing","Tonne","6.76","s"
"2007","Malta","Methane","Electricity, gas, steam and air conditioning supply","Tonne","79.01","s"
"2007","Malta","Methane","Water supply; sewerage, waste management and remediation activities","Tonne","4,284.35","s"
"2007","Malta","Methane","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","8.29","s"
"2007","Malta","Methane","Transportation and storage","Tonne","315.12","s"
"2007","Malta","Methane","Accommodation and food service activities","Tonne","0.86","s"
"2007","Malta","Methane","Information and communication","Tonne","1.08","s"
"2007","Malta","Methane","Financial and insurance activities","Tonne","0.76","s"
"2007","Malta","Methane","Real estate activities","Tonne","0.54","s"
"2007","Malta","Methane","Professional, scientific and technical activities","Tonne","1.6","s"
"2007","Malta","Methane","Administrative and support service activities","Tonne","4.23","s"
"2007","Malta","Methane","Public administration and defence; compulsory social security","Tonne","1.49","s"
"2007","Malta","Methane","Education","Tonne","0.5","s"
