"TIME","GEO","AIRPOL","NACE_R1","UNIT","Value","Flag and Footnotes"
"1999","European Union (27 countries)","Sulphur oxides","Total - all NACE activities","Tonne","11,670,560.23",""
"1999","European Union (27 countries)","Sulphur oxides","Agriculture, hunting and forestry","Tonne","140,081.53",""
"1999","European Union (27 countries)","Sulphur oxides","Fishing","Tonne","22,057.59",""
"1999","European Union (27 countries)","Sulphur oxides","Mining and quarrying","Tonne","120,900.51",""
"1999","European Union (27 countries)","Sulphur oxides","Manufacturing","Tonne","3,003,282.19",""
"1999","European Union (27 countries)","Sulphur oxides","Electricity, gas and water supply","Tonne","6,890,009.73",""
"1999","European Union (27 countries)","Sulphur oxides","Construction","Tonne","49,909.47",""
"1999","European Union (27 countries)","Sulphur oxides","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","Tonne","50,411.07",""
"1999","European Union (27 countries)","Sulphur oxides","Hotels and restaurants","Tonne","7,966.08",""
"1999","European Union (27 countries)","Sulphur oxides","Transport, storage and communication","Tonne","1,220,858.08",""
"1999","European Union (27 countries)","Sulphur oxides","Financial intermediation","Tonne","7,307.46",""
"1999","European Union (27 countries)","Sulphur oxides","Public administration and defence; compulsory social security","Tonne","48,601.3",""
"1999","European Union (27 countries)","Sulphur oxides","Education","Tonne","20,709.24",""
"1999","European Union (27 countries)","Sulphur oxides","Health and social work","Tonne","29,663.16",""
"1999","European Union (27 countries)","Sulphur oxides","Other community, social and personal service activities","Tonne","32,602.29",""
"1999","European Union (27 countries)","Sulphur oxides","Extra-territorial organizations and bodies","Tonne","656.18",""
"1999","European Union (27 countries)","Nitrogen oxides","Total - all NACE activities","Tonne","12,005,809",""
"1999","European Union (27 countries)","Nitrogen oxides","Agriculture, hunting and forestry","Tonne","1,179,985.66",""
"1999","European Union (27 countries)","Nitrogen oxides","Fishing","Tonne","99,669.9",""
"1999","European Union (27 countries)","Nitrogen oxides","Mining and quarrying","Tonne","224,184.61",""
"1999","European Union (27 countries)","Nitrogen oxides","Manufacturing","Tonne","2,331,154.82",""
"1999","European Union (27 countries)","Nitrogen oxides","Electricity, gas and water supply","Tonne","2,266,730.47",""
"1999","European Union (27 countries)","Nitrogen oxides","Construction","Tonne","486,427.35",""
"1999","European Union (27 countries)","Nitrogen oxides","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","Tonne","509,078.91",""
"1999","European Union (27 countries)","Nitrogen oxides","Hotels and restaurants","Tonne","42,776.92",""
"1999","European Union (27 countries)","Nitrogen oxides","Transport, storage and communication","Tonne","4,141,889.6",""
"1999","European Union (27 countries)","Nitrogen oxides","Financial intermediation","Tonne","28,906.44",""
"1999","European Union (27 countries)","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","134,822.59",""
"1999","European Union (27 countries)","Nitrogen oxides","Education","Tonne","43,368.46",""
"1999","European Union (27 countries)","Nitrogen oxides","Health and social work","Tonne","64,922.74",""
"1999","European Union (27 countries)","Nitrogen oxides","Other community, social and personal service activities","Tonne","139,815.1",""
"1999","European Union (27 countries)","Nitrogen oxides","Extra-territorial organizations and bodies","Tonne","360.41",""
"1999","European Union (27 countries)","Methane","Total - all NACE activities","Tonne","22,424,029.89",""
"1999","European Union (27 countries)","Methane","Agriculture, hunting and forestry","Tonne","10,329,506.14",""
"1999","European Union (27 countries)","Methane","Fishing","Tonne","519.28",""
"1999","European Union (27 countries)","Methane","Mining and quarrying","Tonne","2,674,032.02",""
"1999","European Union (27 countries)","Methane","Manufacturing","Tonne","916,794.9",""
"1999","European Union (27 countries)","Methane","Electricity, gas and water supply","Tonne","1,048,820.08",""
"1999","European Union (27 countries)","Methane","Construction","Tonne","8,478.11",""
"1999","European Union (27 countries)","Methane","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","Tonne","71,180.49",""
"1999","European Union (27 countries)","Methane","Hotels and restaurants","Tonne","3,890.42",""
"1999","European Union (27 countries)","Methane","Transport, storage and communication","Tonne","110,306.38",""
"1999","European Union (27 countries)","Methane","Financial intermediation","Tonne","1,846.17",""
"1999","European Union (27 countries)","Methane","Public administration and defence; compulsory social security","Tonne","21,274.78",""
"1999","European Union (27 countries)","Methane","Education","Tonne","5,608.96",""
"1999","European Union (27 countries)","Methane","Health and social work","Tonne","7,191.96",""
"1999","European Union (27 countries)","Methane","Other community, social and personal service activities","Tonne","7,215,019.34",""
"1999","European Union (27 countries)","Methane","Extra-territorial organizations and bodies","Tonne","37.65",""
"1999","European Union (27 countries)","Nitrous oxide","Total - all NACE activities","Tonne","1,275,251.82",""
"1999","European Union (27 countries)","Nitrous oxide","Agriculture, hunting and forestry","Tonne","941,242.85",""
"1999","European Union (27 countries)","Nitrous oxide","Fishing","Tonne","209.65",""
"1999","European Union (27 countries)","Nitrous oxide","Mining and quarrying","Tonne","2,503.78",""
"1999","European Union (27 countries)","Nitrous oxide","Manufacturing","Tonne","226,145.92",""
"1999","European Union (27 countries)","Nitrous oxide","Electricity, gas and water supply","Tonne","30,174.43",""
"1999","European Union (27 countries)","Nitrous oxide","Construction","Tonne","3,313.3",""
"1999","European Union (27 countries)","Nitrous oxide","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","Tonne","2,200.63",""
"1999","European Union (27 countries)","Nitrous oxide","Hotels and restaurants","Tonne","393.65",""
"1999","European Union (27 countries)","Nitrous oxide","Transport, storage and communication","Tonne","14,356.84",""
"1999","European Union (27 countries)","Nitrous oxide","Financial intermediation","Tonne","269.42",""
"1999","European Union (27 countries)","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","1,793.08",""
"1999","European Union (27 countries)","Nitrous oxide","Education","Tonne","454.17",""
"1999","European Union (27 countries)","Nitrous oxide","Health and social work","Tonne","11,931.67",""
"1999","European Union (27 countries)","Nitrous oxide","Other community, social and personal service activities","Tonne","38,799.35",""
"1999","European Union (27 countries)","Nitrous oxide","Extra-territorial organizations and bodies","Tonne","209.01",""
"1999","European Union (27 countries)","Carbon dioxide","Total - all NACE activities","Tonne","3,312,100,950",""
"1999","European Union (27 countries)","Carbon dioxide","Agriculture, hunting and forestry","Tonne","94,099,930",""
"1999","European Union (27 countries)","Carbon dioxide","Fishing","Tonne","6,376,200",""
"1999","European Union (27 countries)","Carbon dioxide","Mining and quarrying","Tonne","63,109,130",""
"1999","European Union (27 countries)","Carbon dioxide","Manufacturing","Tonne","1,079,469,880",""
"1999","European Union (27 countries)","Carbon dioxide","Electricity, gas and water supply","Tonne","1,299,634,570",""
"1999","European Union (27 countries)","Carbon dioxide","Construction","Tonne","58,235,710",""
"1999","European Union (27 countries)","Carbon dioxide","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","Tonne","88,914,250",""
"1999","European Union (27 countries)","Carbon dioxide","Hotels and restaurants","Tonne","15,698,830",""
"1999","European Union (27 countries)","Carbon dioxide","Transport, storage and communication","Tonne","409,356,260",""
"1999","European Union (27 countries)","Carbon dioxide","Financial intermediation","Tonne","9,352,130",""
"1999","European Union (27 countries)","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","34,519,480",""
"1999","European Union (27 countries)","Carbon dioxide","Education","Tonne","22,449,980",""
"1999","European Union (27 countries)","Carbon dioxide","Health and social work","Tonne","27,088,810",""
"1999","European Union (27 countries)","Carbon dioxide","Other community, social and personal service activities","Tonne","46,153,650",""
"1999","European Union (27 countries)","Carbon dioxide","Extra-territorial organizations and bodies","Tonne","499,590",""
"1999","Belgium","Sulphur oxides","Total - all NACE activities","Tonne","152,393.4",""
"1999","Belgium","Sulphur oxides","Agriculture, hunting and forestry","Tonne","7,482.36",""
"1999","Belgium","Sulphur oxides","Fishing","Tonne","443.33",""
"1999","Belgium","Sulphur oxides","Mining and quarrying","Tonne","103.98",""
"1999","Belgium","Sulphur oxides","Manufacturing","Tonne","88,431.96",""
"1999","Belgium","Sulphur oxides","Electricity, gas and water supply","Tonne","33,824.14",""
"1999","Belgium","Sulphur oxides","Construction","Tonne","1,574.62",""
"1999","Belgium","Sulphur oxides","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","Tonne","914.48",""
"1999","Belgium","Sulphur oxides","Hotels and restaurants","Tonne","216.33",""
"1999","Belgium","Sulphur oxides","Transport, storage and communication","Tonne","16,938.7",""
"1999","Belgium","Sulphur oxides","Financial intermediation","Tonne","122.57",""
"1999","Belgium","Sulphur oxides","Public administration and defence; compulsory social security","Tonne","292.87",""
"1999","Belgium","Sulphur oxides","Education","Tonne","318.96",""
"1999","Belgium","Sulphur oxides","Health and social work","Tonne","329.74",""
"1999","Belgium","Sulphur oxides","Other community, social and personal service activities","Tonne","527.27",""
"1999","Belgium","Sulphur oxides","Extra-territorial organizations and bodies","Tonne",":","z"
"1999","Belgium","Nitrogen oxides","Total - all NACE activities","Tonne","307,568.66",""
"1999","Belgium","Nitrogen oxides","Agriculture, hunting and forestry","Tonne","12,886.69",""
"1999","Belgium","Nitrogen oxides","Fishing","Tonne","295.32",""
"1999","Belgium","Nitrogen oxides","Mining and quarrying","Tonne","1,613.53",""
"1999","Belgium","Nitrogen oxides","Manufacturing","Tonne","92,911.34",""
"1999","Belgium","Nitrogen oxides","Electricity, gas and water supply","Tonne","36,655.43",""
"1999","Belgium","Nitrogen oxides","Construction","Tonne","6,835.8",""
"1999","Belgium","Nitrogen oxides","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","Tonne","6,043.85",""
"1999","Belgium","Nitrogen oxides","Hotels and restaurants","Tonne","324.58",""
"1999","Belgium","Nitrogen oxides","Transport, storage and communication","Tonne","133,359.1",""
"1999","Belgium","Nitrogen oxides","Financial intermediation","Tonne","318.94",""
"1999","Belgium","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","2,780.25",""
"1999","Belgium","Nitrogen oxides","Education","Tonne","960.98",""
"1999","Belgium","Nitrogen oxides","Health and social work","Tonne","1,521.57",""
"1999","Belgium","Nitrogen oxides","Other community, social and personal service activities","Tonne","3,675.86",""
"1999","Belgium","Nitrogen oxides","Extra-territorial organizations and bodies","Tonne",":","z"
"1999","Belgium","Methane","Total - all NACE activities","Tonne","409,851.24",""
"1999","Belgium","Methane","Agriculture, hunting and forestry","Tonne","283,813.51",""
"1999","Belgium","Methane","Fishing","Tonne","22.58",""
"1999","Belgium","Methane","Mining and quarrying","Tonne","14.74",""
"1999","Belgium","Methane","Manufacturing","Tonne","4,057.44",""
"1999","Belgium","Methane","Electricity, gas and water supply","Tonne","21,990.49",""
"1999","Belgium","Methane","Construction","Tonne","131.72",""
"1999","Belgium","Methane","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","Tonne","433.82",""
"1999","Belgium","Methane","Hotels and restaurants","Tonne","68.65",""
"1999","Belgium","Methane","Transport, storage and communication","Tonne","1,541.04",""
"1999","Belgium","Methane","Financial intermediation","Tonne","34.01",""
"1999","Belgium","Methane","Public administration and defence; compulsory social security","Tonne","121.72",""
"1999","Belgium","Methane","Education","Tonne","94.08",""
"1999","Belgium","Methane","Health and social work","Tonne","93.49",""
"1999","Belgium","Methane","Other community, social and personal service activities","Tonne","97,151.13",""
"1999","Belgium","Methane","Extra-territorial organizations and bodies","Tonne",":","z"
"1999","Belgium","Nitrous oxide","Total - all NACE activities","Tonne","36,698.62",""
"1999","Belgium","Nitrous oxide","Agriculture, hunting and forestry","Tonne","17,696.25",""
"1999","Belgium","Nitrous oxide","Fishing","Tonne","2.23",""
"1999","Belgium","Nitrous oxide","Mining and quarrying","Tonne","31.18",""
"1999","Belgium","Nitrous oxide","Manufacturing","Tonne","15,821.97",""
"1999","Belgium","Nitrous oxide","Electricity, gas and water supply","Tonne","234.43",""
"1999","Belgium","Nitrous oxide","Construction","Tonne","43.1",""
"1999","Belgium","Nitrous oxide","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","Tonne","55.66",""
"1999","Belgium","Nitrous oxide","Hotels and restaurants","Tonne","2.33",""
"1999","Belgium","Nitrous oxide","Transport, storage and communication","Tonne","906.46",""
"1999","Belgium","Nitrous oxide","Financial intermediation","Tonne","2.52",""
"1999","Belgium","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","24.98",""
"1999","Belgium","Nitrous oxide","Education","Tonne","8.01",""
"1999","Belgium","Nitrous oxide","Health and social work","Tonne","770.74",""
"1999","Belgium","Nitrous oxide","Other community, social and personal service activities","Tonne","1,044.6",""
"1999","Belgium","Nitrous oxide","Extra-territorial organizations and bodies","Tonne",":","z"
"1999","Belgium","Carbon dioxide","Total - all NACE activities","Tonne","100,715,370",""
"1999","Belgium","Carbon dioxide","Agriculture, hunting and forestry","Tonne","2,766,390",""
"1999","Belgium","Carbon dioxide","Fishing","Tonne","149,390",""
"1999","Belgium","Carbon dioxide","Mining and quarrying","Tonne","188,680",""
"1999","Belgium","Carbon dioxide","Manufacturing","Tonne","47,343,020",""
"1999","Belgium","Carbon dioxide","Electricity, gas and water supply","Tonne","22,010,590",""
"1999","Belgium","Carbon dioxide","Construction","Tonne","1,702,310",""
"1999","Belgium","Carbon dioxide","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","Tonne","1,887,120",""
"1999","Belgium","Carbon dioxide","Hotels and restaurants","Tonne","344,360",""
"1999","Belgium","Carbon dioxide","Transport, storage and communication","Tonne","18,920,340",""
"1999","Belgium","Carbon dioxide","Financial intermediation","Tonne","216,500",""
"1999","Belgium","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","689,720",""
"1999","Belgium","Carbon dioxide","Education","Tonne","543,290",""
"1999","Belgium","Carbon dioxide","Health and social work","Tonne","606,170",""
"1999","Belgium","Carbon dioxide","Other community, social and personal service activities","Tonne","1,427,430",""
"1999","Belgium","Carbon dioxide","Extra-territorial organizations and bodies","Tonne",":","z"
"1999","Bulgaria","Sulphur oxides","Total - all NACE activities","Tonne","805,931.64","s"
"1999","Bulgaria","Sulphur oxides","Agriculture, hunting and forestry","Tonne","3,182.9","s"
"1999","Bulgaria","Sulphur oxides","Fishing","Tonne","16.16","s"
"1999","Bulgaria","Sulphur oxides","Mining and quarrying","Tonne","821.72","s"
"1999","Bulgaria","Sulphur oxides","Manufacturing","Tonne","108,104.56","s"
"1999","Bulgaria","Sulphur oxides","Electricity, gas and water supply","Tonne","689,329.65","s"
"1999","Bulgaria","Sulphur oxides","Construction","Tonne","1,181.12","s"
"1999","Bulgaria","Sulphur oxides","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","Tonne","149.78","s"
"1999","Bulgaria","Sulphur oxides","Hotels and restaurants","Tonne","219.34","s"
"1999","Bulgaria","Sulphur oxides","Transport, storage and communication","Tonne","519.94","s"
"1999","Bulgaria","Sulphur oxides","Financial intermediation","Tonne","27.58","s"
"1999","Bulgaria","Sulphur oxides","Public administration and defence; compulsory social security","Tonne","1,236.16","s"
"1999","Bulgaria","Sulphur oxides","Education","Tonne","561.81","s"
"1999","Bulgaria","Sulphur oxides","Health and social work","Tonne","526.29","s"
"1999","Bulgaria","Sulphur oxides","Other community, social and personal service activities","Tonne","31.48","s"
"1999","Bulgaria","Sulphur oxides","Extra-territorial organizations and bodies","Tonne",":","z"
"1999","Bulgaria","Nitrogen oxides","Total - all NACE activities","Tonne","154,218.94","s"
"1999","Bulgaria","Nitrogen oxides","Agriculture, hunting and forestry","Tonne","11,353.9","s"
"1999","Bulgaria","Nitrogen oxides","Fishing","Tonne","38.97","s"
"1999","Bulgaria","Nitrogen oxides","Mining and quarrying","Tonne","1,590.55","s"
"1999","Bulgaria","Nitrogen oxides","Manufacturing","Tonne","46,980","s"
"1999","Bulgaria","Nitrogen oxides","Electricity, gas and water supply","Tonne","41,488.5","s"
"1999","Bulgaria","Nitrogen oxides","Construction","Tonne","4,465.63","s"
"1999","Bulgaria","Nitrogen oxides","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","Tonne","2,840.89","s"
"1999","Bulgaria","Nitrogen oxides","Hotels and restaurants","Tonne","150.7","s"
"1999","Bulgaria","Nitrogen oxides","Transport, storage and communication","Tonne","40,098.12","s"
"1999","Bulgaria","Nitrogen oxides","Financial intermediation","Tonne","263.37","s"
"1999","Bulgaria","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","825.47","s"
"1999","Bulgaria","Nitrogen oxides","Education","Tonne","1,474.89","s"
"1999","Bulgaria","Nitrogen oxides","Health and social work","Tonne","1,089.19","s"
"1999","Bulgaria","Nitrogen oxides","Other community, social and personal service activities","Tonne","618.84","s"
"1999","Bulgaria","Nitrogen oxides","Extra-territorial organizations and bodies","Tonne",":","z"
"1999","Bulgaria","Methane","Total - all NACE activities","Tonne","496,369.67","s"
"1999","Bulgaria","Methane","Agriculture, hunting and forestry","Tonne","134,167.79","s"
"1999","Bulgaria","Methane","Fishing","Tonne","11.3","s"
"1999","Bulgaria","Methane","Mining and quarrying","Tonne","2,744.85","s"
"1999","Bulgaria","Methane","Manufacturing","Tonne","71,382.32","s"
"1999","Bulgaria","Methane","Electricity, gas and water supply","Tonne","3,915.2","s"
"1999","Bulgaria","Methane","Construction","Tonne","1,183.78","s"
"1999","Bulgaria","Methane","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","Tonne","2,726.46","s"
"1999","Bulgaria","Methane","Hotels and restaurants","Tonne","16.34","s"
"1999","Bulgaria","Methane","Transport, storage and communication","Tonne","6,521.6","s"
"1999","Bulgaria","Methane","Financial intermediation","Tonne","30.62","s"
"1999","Bulgaria","Methane","Public administration and defence; compulsory social security","Tonne","34.12","s"
"1999","Bulgaria","Methane","Education","Tonne","27.63","s"
"1999","Bulgaria","Methane","Health and social work","Tonne","39.26","s"
"1999","Bulgaria","Methane","Other community, social and personal service activities","Tonne","273,405.8","s"
"1999","Bulgaria","Methane","Extra-territorial organizations and bodies","Tonne","0.76","s"
"1999","Bulgaria","Nitrous oxide","Total - all NACE activities","Tonne","16,807.39","s"
"1999","Bulgaria","Nitrous oxide","Agriculture, hunting and forestry","Tonne","14,171.32","s"
"1999","Bulgaria","Nitrous oxide","Fishing","Tonne","0.73","s"
"1999","Bulgaria","Nitrous oxide","Mining and quarrying","Tonne","3.72","s"
"1999","Bulgaria","Nitrous oxide","Manufacturing","Tonne","1,519.5","s"
"1999","Bulgaria","Nitrous oxide","Electricity, gas and water supply","Tonne","288.1","s"
"1999","Bulgaria","Nitrous oxide","Construction","Tonne","30.89","s"
"1999","Bulgaria","Nitrous oxide","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","Tonne","18.59","s"
"1999","Bulgaria","Nitrous oxide","Hotels and restaurants","Tonne","0.53","s"
"1999","Bulgaria","Nitrous oxide","Transport, storage and communication","Tonne","138.81","s"
"1999","Bulgaria","Nitrous oxide","Financial intermediation","Tonne","1.1","s"
"1999","Bulgaria","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","1","s"
"1999","Bulgaria","Nitrous oxide","Education","Tonne","0.85","s"
"1999","Bulgaria","Nitrous oxide","Health and social work","Tonne","51.66","s"
"1999","Bulgaria","Nitrous oxide","Other community, social and personal service activities","Tonne","569.48","s"
"1999","Bulgaria","Nitrous oxide","Extra-territorial organizations and bodies","Tonne","0.16","s"
"1999","Bulgaria","Carbon dioxide","Total - all NACE activities","Tonne","43,711,110","s"
"1999","Bulgaria","Carbon dioxide","Agriculture, hunting and forestry","Tonne","942,140","s"
"1999","Bulgaria","Carbon dioxide","Fishing","Tonne","37,440","s"
"1999","Bulgaria","Carbon dioxide","Mining and quarrying","Tonne","48,220","s"
"1999","Bulgaria","Carbon dioxide","Manufacturing","Tonne","15,611,020","s"
"1999","Bulgaria","Carbon dioxide","Electricity, gas and water supply","Tonne","23,081,720","s"
"1999","Bulgaria","Carbon dioxide","Construction","Tonne","1,402,570","s"
"1999","Bulgaria","Carbon dioxide","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","Tonne","169,340","s"
"1999","Bulgaria","Carbon dioxide","Hotels and restaurants","Tonne","22,300","s"
"1999","Bulgaria","Carbon dioxide","Transport, storage and communication","Tonne","1,834,150","s"
"1999","Bulgaria","Carbon dioxide","Financial intermediation","Tonne","43,490","s"
"1999","Bulgaria","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","45,070","s"
"1999","Bulgaria","Carbon dioxide","Education","Tonne","37,170","s"
"1999","Bulgaria","Carbon dioxide","Health and social work","Tonne","57,920","s"
"1999","Bulgaria","Carbon dioxide","Other community, social and personal service activities","Tonne","65,850","s"
"1999","Bulgaria","Carbon dioxide","Extra-territorial organizations and bodies","Tonne","3,180","s"
"1999","Czech Republic","Sulphur oxides","Total - all NACE activities","Tonne","228,883.38","s"
"1999","Czech Republic","Sulphur oxides","Agriculture, hunting and forestry","Tonne","1,268.45","s"
"1999","Czech Republic","Sulphur oxides","Fishing","Tonne","5.8","s"
"1999","Czech Republic","Sulphur oxides","Mining and quarrying","Tonne","13,033.07","s"
"1999","Czech Republic","Sulphur oxides","Manufacturing","Tonne","52,729.69","s"
"1999","Czech Republic","Sulphur oxides","Electricity, gas and water supply","Tonne","154,398.32","s"
"1999","Czech Republic","Sulphur oxides","Construction","Tonne","610.1","s"
"1999","Czech Republic","Sulphur oxides","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","Tonne","814.86","s"
"1999","Czech Republic","Sulphur oxides","Hotels and restaurants","Tonne","89.83","s"
"1999","Czech Republic","Sulphur oxides","Transport, storage and communication","Tonne","1,149.05","s"
"1999","Czech Republic","Sulphur oxides","Financial intermediation","Tonne","19.89","s"
"1999","Czech Republic","Sulphur oxides","Public administration and defence; compulsory social security","Tonne","1,369.35","s"
"1999","Czech Republic","Sulphur oxides","Education","Tonne","226.78","s"
"1999","Czech Republic","Sulphur oxides","Health and social work","Tonne","252.03","s"
"1999","Czech Republic","Sulphur oxides","Other community, social and personal service activities","Tonne","300.56","s"
"1999","Czech Republic","Sulphur oxides","Extra-territorial organizations and bodies","Tonne",":","z"
"1999","Czech Republic","Nitrogen oxides","Total - all NACE activities","Tonne","325,227.63","s"
"1999","Czech Republic","Nitrogen oxides","Agriculture, hunting and forestry","Tonne","46,958.71","s"
"1999","Czech Republic","Nitrogen oxides","Fishing","Tonne","115.79","s"
"1999","Czech Republic","Nitrogen oxides","Mining and quarrying","Tonne","9,046.83","s"
"1999","Czech Republic","Nitrogen oxides","Manufacturing","Tonne","63,599.53","s"
"1999","Czech Republic","Nitrogen oxides","Electricity, gas and water supply","Tonne","123,883.2","s"
"1999","Czech Republic","Nitrogen oxides","Construction","Tonne","14,998.11","s"
"1999","Czech Republic","Nitrogen oxides","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","Tonne","7,137.75","s"
"1999","Czech Republic","Nitrogen oxides","Hotels and restaurants","Tonne","326.52","s"
"1999","Czech Republic","Nitrogen oxides","Transport, storage and communication","Tonne","46,186.38","s"
"1999","Czech Republic","Nitrogen oxides","Financial intermediation","Tonne","381.85","s"
"1999","Czech Republic","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","2,531.13","s"
"1999","Czech Republic","Nitrogen oxides","Education","Tonne","568.58","s"
"1999","Czech Republic","Nitrogen oxides","Health and social work","Tonne","1,323.12","s"
"1999","Czech Republic","Nitrogen oxides","Other community, social and personal service activities","Tonne","3,288.38","s"
"1999","Czech Republic","Nitrogen oxides","Extra-territorial organizations and bodies","Tonne",":","z"
"1999","Czech Republic","Methane","Total - all NACE activities","Tonne","560,318.31","s"
"1999","Czech Republic","Methane","Agriculture, hunting and forestry","Tonne","160,498.1","s"
"1999","Czech Republic","Methane","Fishing","Tonne","26.72","s"
"1999","Czech Republic","Methane","Mining and quarrying","Tonne","263,774.41","s"
"1999","Czech Republic","Methane","Manufacturing","Tonne","5,392.23","s"
"1999","Czech Republic","Methane","Electricity, gas and water supply","Tonne","1,829.83","s"
"1999","Czech Republic","Methane","Construction","Tonne","126.84","s"
"1999","Czech Republic","Methane","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","Tonne","91.3","s"
"1999","Czech Republic","Methane","Hotels and restaurants","Tonne","7.62","s"
"1999","Czech Republic","Methane","Transport, storage and communication","Tonne","484.5","s"
"1999","Czech Republic","Methane","Financial intermediation","Tonne","3.35","s"
"1999","Czech Republic","Methane","Public administration and defence; compulsory social security","Tonne","73.94","s"
"1999","Czech Republic","Methane","Education","Tonne","25.07","s"
"1999","Czech Republic","Methane","Health and social work","Tonne","28.41","s"
"1999","Czech Republic","Methane","Other community, social and personal service activities","Tonne","127,477.38","s"
"1999","Czech Republic","Methane","Extra-territorial organizations and bodies","Tonne",":","z"
"1999","Czech Republic","Nitrous oxide","Total - all NACE activities","Tonne","23,914.9","s"
"1999","Czech Republic","Nitrous oxide","Agriculture, hunting and forestry","Tonne","18,214.78","s"
"1999","Czech Republic","Nitrous oxide","Fishing","Tonne","1.82","s"
"1999","Czech Republic","Nitrous oxide","Mining and quarrying","Tonne","56.43","s"
"1999","Czech Republic","Nitrous oxide","Manufacturing","Tonne","3,437","s"
"1999","Czech Republic","Nitrous oxide","Electricity, gas and water supply","Tonne","756.11","s"
"1999","Czech Republic","Nitrous oxide","Construction","Tonne","85.46","s"
"1999","Czech Republic","Nitrous oxide","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","Tonne","48.8","s"
"1999","Czech Republic","Nitrous oxide","Hotels and restaurants","Tonne","1.55","s"
"1999","Czech Republic","Nitrous oxide","Transport, storage and communication","Tonne","376.65","s"
"1999","Czech Republic","Nitrous oxide","Financial intermediation","Tonne","2.42","s"
"1999","Czech Republic","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","20.63","s"
"1999","Czech Republic","Nitrous oxide","Education","Tonne","2.79","s"
"1999","Czech Republic","Nitrous oxide","Health and social work","Tonne","352.75","s"
"1999","Czech Republic","Nitrous oxide","Other community, social and personal service activities","Tonne","532.62","s"
"1999","Czech Republic","Nitrous oxide","Extra-territorial organizations and bodies","Tonne",":","z"
"1999","Czech Republic","Carbon dioxide","Total - all NACE activities","Tonne","96,673,450","s"
"1999","Czech Republic","Carbon dioxide","Agriculture, hunting and forestry","Tonne","3,238,480","s"
"1999","Czech Republic","Carbon dioxide","Fishing","Tonne","12,090","s"
"1999","Czech Republic","Carbon dioxide","Mining and quarrying","Tonne","3,500,280","s"
"1999","Czech Republic","Carbon dioxide","Manufacturing","Tonne","23,963,750","s"
"1999","Czech Republic","Carbon dioxide","Electricity, gas and water supply","Tonne","55,199,610","s"
"1999","Czech Republic","Carbon dioxide","Construction","Tonne","1,462,930","s"
"1999","Czech Republic","Carbon dioxide","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","Tonne","989,090","s"
"1999","Czech Republic","Carbon dioxide","Hotels and restaurants","Tonne","83,560","s"
"1999","Czech Republic","Carbon dioxide","Transport, storage and communication","Tonne","4,740,600","s"
"1999","Czech Republic","Carbon dioxide","Financial intermediation","Tonne","57,900","s"
"1999","Czech Republic","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","627,310","s"
"1999","Czech Republic","Carbon dioxide","Education","Tonne","293,830","s"
"1999","Czech Republic","Carbon dioxide","Health and social work","Tonne","435,620","s"
"1999","Czech Republic","Carbon dioxide","Other community, social and personal service activities","Tonne","798,780","s"
"1999","Czech Republic","Carbon dioxide","Extra-territorial organizations and bodies","Tonne",":","z"
"1999","Denmark","Sulphur oxides","Total - all NACE activities","Tonne","369,545.41",""
"1999","Denmark","Sulphur oxides","Agriculture, hunting and forestry","Tonne","1,815.45",""
"1999","Denmark","Sulphur oxides","Fishing","Tonne","827.12",""
"1999","Denmark","Sulphur oxides","Mining and quarrying","Tonne","606.62",""
"1999","Denmark","Sulphur oxides","Manufacturing","Tonne","10,595.24",""
